,Unnamed: 0,SEASON_ID,Player_ID,Game_ID, GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,"FG_PCT,FG3M",FG3A,"FG3_PCT,FTM",FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,GAME_DATE,FG_PCT,FG3M,FG3_PCT,FTM,PIE
3311,13,22018,1628404,0021800814,,LAL @ BOS,W,8,0,1,,1,,0,0.0,0,1,1,1,0,1,0,2,0,-10,1,"FEB 07, 2019",0.0,0,0.0,0,-0.009
3312,14,22018,1628404,0021800782,,LAL @ GSW,L,21,0,2,,1,,0,0.0,2,3,5,1,1,1,1,1,0,-4,1,"FEB 02, 2019",0.0,0,0.0,0,0.032
3313,14,22018,1628404,0021800782,,LAL @ GSW,L,21,0,2,,1,,0,0.0,2,3,5,1,1,1,1,1,0,-4,1,"FEB 02, 2019",0.0,0,0.0,0,0.032
3314,14,22018,1628404,0021800782,,LAL @ GSW,L,21,0,2,,1,,0,0.0,2,3,5,1,1,1,1,1,0,-4,1,"FEB 02, 2019",0.0,0,0.0,0,0.032
3315,14,22018,1628404,0021800782,,LAL @ GSW,L,21,0,2,,1,,0,0.0,2,3,5,1,1,1,1,1,0,-4,1,"FEB 02, 2019",0.0,0,0.0,0,0.032
3316,15,22018,1628404,0021800769,,LAL @ LAC,W,21,1,4,,1,,0,0.0,0,3,3,2,0,0,1,1,2,4,1,"JAN 31, 2019",0.25,0,0.0,0,0.023
3317,15,22018,1628404,0021800769,,LAL @ LAC,W,21,1,4,,1,,0,0.0,0,3,3,2,0,0,1,1,2,4,1,"JAN 31, 2019",0.25,0,0.0,0,0.023
3318,15,22018,1628404,0021800769,,LAL @ LAC,W,21,1,4,,1,,0,0.0,0,3,3,2,0,0,1,1,2,4,1,"JAN 31, 2019",0.25,0,0.0,0,0.023
3319,15,22018,1628404,0021800769,,LAL @ LAC,W,21,1,4,,1,,0,0.0,0,3,3,2,0,0,1,1,2,4,1,"JAN 31, 2019",0.25,0,0.0,0,0.023
3320,16,22018,1628404,0021800755,,LAL vs. PHI,L,35,4,10,,5,,2,0.0,2,3,5,1,0,2,2,4,9,4,1,"JAN 29, 2019",0.4,1,0.2,0,0.007
3321,16,22018,1628404,0021800755,,LAL vs. PHI,L,35,4,10,,5,,2,0.0,2,3,5,1,0,2,2,4,9,4,1,"JAN 29, 2019",0.4,1,0.2,0,0.007
3322,17,22018,1628404,0021800743,,LAL vs. PHX,W,17,2,4,,3,,0,0.0,0,1,1,2,0,1,1,1,5,2,1,"JAN 27, 2019",0.5,1,0.333,0,0.063
3323,18,22018,1628404,0021800719,,LAL vs. MIN,L,21,2,6,,5,,0,0.0,0,2,2,3,0,0,2,1,5,-17,1,"JAN 24, 2019",0.333,1,0.2,0,0.037
3324,18,22018,1628404,0021800719,,LAL vs. MIN,L,21,2,6,,5,,0,0.0,0,2,2,3,0,0,2,1,5,-17,1,"JAN 24, 2019",0.333,1,0.2,0,0.037
3325,19,22018,1628404,0021800701,,LAL vs. GSW,L,20,2,2,,2,,0,0.0,1,1,2,1,0,0,1,4,6,-12,1,"JAN 21, 2019",1.0,2,1.0,0,0.033
3326,19,22018,1628404,0021800701,,LAL vs. GSW,L,20,2,2,,2,,0,0.0,1,1,2,1,0,0,1,4,6,-12,1,"JAN 21, 2019",1.0,2,1.0,0,0.033
3327,19,22018,1628404,0021800701,,LAL vs. GSW,L,20,2,2,,2,,0,0.0,1,1,2,1,0,0,1,4,6,-12,1,"JAN 21, 2019",1.0,2,1.0,0,0.033
3328,19,22018,1628404,0021800701,,LAL vs. GSW,L,20,2,2,,2,,0,0.0,1,1,2,1,0,0,1,4,6,-12,1,"JAN 21, 2019",1.0,2,1.0,0,0.033
3329,20,22018,1628404,0021800686,,LAL @ HOU,L,26,3,10,,6,,0,0.0,1,4,5,2,0,0,1,3,7,-8,1,"JAN 19, 2019",0.3,1,0.167,0,0.023
3330,20,22018,1628404,0021800686,,LAL @ HOU,L,26,3,10,,6,,0,0.0,1,4,5,2,0,0,1,3,7,-8,1,"JAN 19, 2019",0.3,1,0.167,0,0.023
3331,21,22018,1628404,0021800670,,LAL @ OKC,W,33,3,6,,4,,5,0.8,1,9,10,5,3,1,1,2,12,23,1,"JAN 17, 2019",0.5,2,0.5,4,0.162
3332,21,22018,1628404,0021800670,,LAL @ OKC,W,33,3,6,,4,,5,0.8,1,9,10,5,3,1,1,2,12,23,1,"JAN 17, 2019",0.5,2,0.5,4,0.162
3333,22,22018,1628404,0021800656,,LAL vs. CHI,W,22,1,1,,0,,0,0.0,0,4,4,0,2,0,1,1,2,-2,1,"JAN 15, 2019",1.0,0,0.0,0,0.076
3334,22,22018,1628404,0021800656,,LAL vs. CHI,W,22,1,1,,0,,0,0.0,0,4,4,0,2,0,1,1,2,-2,1,"JAN 15, 2019",1.0,0,0.0,0,0.076
3335,23,22018,1628404,0021800644,,LAL vs. CLE,L,32,3,12,,8,,2,1.0,0,5,5,1,1,2,2,2,9,-11,1,"JAN 13, 2019",0.25,1,0.125,2,0.037
3336,23,22018,1628404,0021800644,,LAL vs. CLE,L,32,3,12,,8,,2,1.0,0,5,5,1,1,2,2,2,9,-11,1,"JAN 13, 2019",0.25,1,0.125,2,0.037
3337,24,22018,1628404,0021800627,,LAL @ UTA,L,30,2,6,,4,,2,0.5,1,4,5,1,0,0,2,6,6,-22,1,"JAN 11, 2019",0.333,1,0.25,1,-0.015
3338,24,22018,1628404,0021800627,,LAL @ UTA,L,30,2,6,,4,,2,0.5,1,4,5,1,0,0,2,6,6,-22,1,"JAN 11, 2019",0.333,1,0.25,1,-0.015
3339,25,22018,1628404,0021800616,,LAL vs. DET,W,26,1,3,,1,,0,0.0,0,7,7,1,0,1,2,2,2,5,1,"JAN 09, 2019",0.333,0,0.0,0,0.039
3340,25,22018,1628404,0021800616,,LAL vs. DET,W,26,1,3,,1,,0,0.0,0,7,7,1,0,1,2,2,2,5,1,"JAN 09, 2019",0.333,0,0.0,0,0.039
3341,26,22018,1628404,0021800596,,LAL @ DAL,W,44,5,13,,5,,3,1.0,1,11,12,6,5,0,2,4,14,16,1,"JAN 07, 2019",0.385,1,0.2,3,0.161
3342,26,22018,1628404,0021800596,,LAL @ DAL,W,44,5,13,,5,,3,1.0,1,11,12,6,5,0,2,4,14,16,1,"JAN 07, 2019",0.385,1,0.2,3,0.161
3343,27,22018,1628404,0021800585,,LAL @ MIN,L,26,3,12,,5,,2,1.0,0,2,2,2,2,0,1,0,10,-17,1,"JAN 06, 2019",0.25,2,0.4,2,0.062
3344,28,22018,1628404,0021800574,,LAL vs. NYK,L,33,2,11,,9,,1,1.0,1,6,7,4,0,2,0,5,6,-7,1,"JAN 04, 2019",0.182,1,0.111,1,0.025
3345,29,22018,1628404,0021800562,,LAL vs. OKC,L,38,5,16,,8,,4,0.5,1,14,15,2,1,1,1,5,13,-1,1,"JAN 02, 2019",0.313,1,0.125,2,0.098
3346,29,22018,1628404,0021800562,,LAL vs. OKC,L,38,5,16,,8,,4,0.5,1,14,15,2,1,1,1,5,13,-1,1,"JAN 02, 2019",0.313,1,0.125,2,0.098
3347,30,22018,1628404,0021800541,,LAL vs. SAC,W,40,8,14,,8,,5,0.6,0,7,7,3,2,0,2,3,22,18,1,"DEC 30, 2018",0.571,3,0.375,3,0.119
3348,30,22018,1628404,0021800541,,LAL vs. SAC,W,40,8,14,,8,,5,0.6,0,7,7,3,2,0,2,3,22,18,1,"DEC 30, 2018",0.571,3,0.375,3,0.119
3349,30,22018,1628404,0021800541,,LAL vs. SAC,W,40,8,14,,8,,5,0.6,0,7,7,3,2,0,2,3,22,18,1,"DEC 30, 2018",0.571,3,0.375,3,0.119
3350,31,22018,1628404,0021800526,,LAL vs. LAC,L,35,5,10,,4,,0,0.0,0,6,6,3,3,0,1,1,12,-7,1,"DEC 28, 2018",0.5,2,0.5,0,0.134
3351,31,22018,1628404,0021800526,,LAL vs. LAC,L,35,5,10,,4,,0,0.0,0,6,6,3,3,0,1,1,12,-7,1,"DEC 28, 2018",0.5,2,0.5,0,0.134
3352,31,22018,1628404,0021800526,,LAL vs. LAC,L,35,5,10,,4,,0,0.0,0,6,6,3,3,0,1,1,12,-7,1,"DEC 28, 2018",0.5,2,0.5,0,0.134
3353,32,22018,1628404,0021800514,,LAL @ SAC,L,33,4,8,,3,,0,0.0,0,4,4,2,3,1,0,4,10,-13,1,"DEC 27, 2018",0.5,2,0.667,0,0.078
3354,32,22018,1628404,0021800514,,LAL @ SAC,L,33,4,8,,3,,0,0.0,0,4,4,2,3,1,0,4,10,-13,1,"DEC 27, 2018",0.5,2,0.667,0,0.078
3355,32,22018,1628404,0021800514,,LAL @ SAC,L,33,4,8,,3,,0,0.0,0,4,4,2,3,1,0,4,10,-13,1,"DEC 27, 2018",0.5,2,0.667,0,0.078
3356,33,22018,1628404,0021800500,,LAL @ GSW,W,29,4,9,,6,,2,1.0,0,1,1,0,1,1,3,0,12,20,1,"DEC 25, 2018",0.444,2,0.333,2,0.06
3357,33,22018,1628404,0021800500,,LAL @ GSW,W,29,4,9,,6,,2,1.0,0,1,1,0,1,1,3,0,12,20,1,"DEC 25, 2018",0.444,2,0.333,2,0.06
3358,33,22018,1628404,0021800500,,LAL @ GSW,W,29,4,9,,6,,2,1.0,0,1,1,0,1,1,3,0,12,20,1,"DEC 25, 2018",0.444,2,0.333,2,0.06
3359,33,22018,1628404,0021800500,,LAL @ GSW,W,29,4,9,,6,,2,1.0,0,1,1,0,1,1,3,0,12,20,1,"DEC 25, 2018",0.444,2,0.333,2,0.06
3360,33,22018,1628404,0021800500,,LAL @ GSW,W,29,4,9,,6,,2,1.0,0,1,1,0,1,1,3,0,12,20,1,"DEC 25, 2018",0.444,2,0.333,2,0.06
3361,34,22018,1628404,0021800496,,LAL vs. MEM,L,27,3,7,,6,,2,1.0,1,2,3,3,0,1,0,1,11,-8,1,"DEC 23, 2018",0.429,3,0.5,2,0.128
3362,34,22018,1628404,0021800496,,LAL vs. MEM,L,27,3,7,,6,,2,1.0,1,2,3,3,0,1,0,1,11,-8,1,"DEC 23, 2018",0.429,3,0.5,2,0.128
3363,34,22018,1628404,0021800496,,LAL vs. MEM,L,27,3,7,,6,,2,1.0,1,2,3,3,0,1,0,1,11,-8,1,"DEC 23, 2018",0.429,3,0.5,2,0.128
3364,35,22018,1628404,0021800478,,LAL vs. NOP,W,20,2,5,,4,,0,0.0,0,1,1,0,0,0,1,0,6,-11,1,"DEC 21, 2018",0.4,2,0.5,0,0.036
3365,35,22018,1628404,0021800478,,LAL vs. NOP,W,20,2,5,,4,,0,0.0,0,1,1,0,0,0,1,0,6,-11,1,"DEC 21, 2018",0.4,2,0.5,0,0.036
3366,35,22018,1628404,0021800478,,LAL vs. NOP,W,20,2,5,,4,,0,0.0,0,1,1,0,0,0,1,0,6,-11,1,"DEC 21, 2018",0.4,2,0.5,0,0.036
3367,35,22018,1628404,0021800478,,LAL vs. NOP,W,20,2,5,,4,,0,0.0,0,1,1,0,0,0,1,0,6,-11,1,"DEC 21, 2018",0.4,2,0.5,0,0.036
3368,36,22018,1628404,0021800453,,LAL @ BKN,L,34,2,10,,5,,2,0.5,2,3,5,1,1,0,0,0,6,-5,1,"DEC 18, 2018",0.2,1,0.2,1,0.022
3369,36,22018,1628404,0021800453,,LAL @ BKN,L,34,2,10,,5,,2,0.5,2,3,5,1,1,0,0,0,6,-5,1,"DEC 18, 2018",0.2,1,0.2,1,0.022
3370,36,22018,1628404,0021800453,,LAL @ BKN,L,34,2,10,,5,,2,0.5,2,3,5,1,1,0,0,0,6,-5,1,"DEC 18, 2018",0.2,1,0.2,1,0.022
3371,37,22018,1628404,0021800439,,LAL @ WAS,L,21,2,10,,5,,0,0.0,0,0,0,0,0,1,0,2,4,-26,1,"DEC 16, 2018",0.2,0,0.0,0,-0.066
3372,37,22018,1628404,0021800439,,LAL @ WAS,L,21,2,10,,5,,0,0.0,0,0,0,0,0,1,0,2,4,-26,1,"DEC 16, 2018",0.2,0,0.0,0,-0.066
3373,37,22018,1628404,0021800439,,LAL @ WAS,L,21,2,10,,5,,0,0.0,0,0,0,0,0,1,0,2,4,-26,1,"DEC 16, 2018",0.2,0,0.0,0,-0.066
3374,38,22018,1628404,0021800430,,LAL @ CHA,W,26,2,8,,4,,1,0.0,1,2,3,1,1,0,2,2,5,30,1,"DEC 15, 2018",0.25,1,0.25,0,-0.014
3375,38,22018,1628404,0021800430,,LAL @ CHA,W,26,2,8,,4,,1,0.0,1,2,3,1,1,0,2,2,5,30,1,"DEC 15, 2018",0.25,1,0.25,0,-0.014
3376,38,22018,1628404,0021800430,,LAL @ CHA,W,26,2,8,,4,,1,0.0,1,2,3,1,1,0,2,2,5,30,1,"DEC 15, 2018",0.25,1,0.25,0,-0.014
3377,39,22018,1628404,0021800416,,LAL @ HOU,L,29,6,8,,3,,3,0.333,1,1,2,1,0,2,1,5,15,-7,1,"DEC 13, 2018",0.75,2,0.667,1,0.066
3378,39,22018,1628404,0021800416,,LAL @ HOU,L,29,6,8,,3,,3,0.333,1,1,2,1,0,2,1,5,15,-7,1,"DEC 13, 2018",0.75,2,0.667,1,0.066
3379,39,22018,1628404,0021800416,,LAL @ HOU,L,29,6,8,,3,,3,0.333,1,1,2,1,0,2,1,5,15,-7,1,"DEC 13, 2018",0.75,2,0.667,1,0.066
3380,40,22018,1628404,0021800401,,LAL vs. MIA,W,35,3,9,,5,,2,0.5,1,4,5,0,0,1,1,2,9,8,1,"DEC 10, 2018",0.333,2,0.4,1,0.03
3381,40,22018,1628404,0021800401,,LAL vs. MIA,W,35,3,9,,5,,2,0.5,1,4,5,0,0,1,1,2,9,8,1,"DEC 10, 2018",0.333,2,0.4,1,0.03
3382,40,22018,1628404,0021800401,,LAL vs. MIA,W,35,3,9,,5,,2,0.5,1,4,5,0,0,1,1,2,9,8,1,"DEC 10, 2018",0.333,2,0.4,1,0.03
3383,41,22018,1628404,0021800384,,LAL @ MEM,W,36,5,10,,7,,2,1.0,2,2,4,2,3,2,0,4,16,2,1,"DEC 08, 2018",0.5,4,0.571,2,0.132
3384,41,22018,1628404,0021800384,,LAL @ MEM,W,36,5,10,,7,,2,1.0,2,2,4,2,3,2,0,4,16,2,1,"DEC 08, 2018",0.5,4,0.571,2,0.132
3385,41,22018,1628404,0021800384,,LAL @ MEM,W,36,5,10,,7,,2,1.0,2,2,4,2,3,2,0,4,16,2,1,"DEC 08, 2018",0.5,4,0.571,2,0.132
3386,42,22018,1628404,0021800375,,LAL @ SAS,L,36,3,8,,5,,1,1.0,0,5,5,0,0,0,0,3,7,-11,1,"DEC 07, 2018",0.375,0,0.0,1,0.023
3387,42,22018,1628404,0021800375,,LAL @ SAS,L,36,3,8,,5,,1,1.0,0,5,5,0,0,0,0,3,7,-11,1,"DEC 07, 2018",0.375,0,0.0,1,0.023
3388,42,22018,1628404,0021800375,,LAL @ SAS,L,36,3,8,,5,,1,1.0,0,5,5,0,0,0,0,3,7,-11,1,"DEC 07, 2018",0.375,0,0.0,1,0.023
3389,43,22018,1628404,0021800364,,LAL vs. SAS,W,13,2,5,,5,,0,0.0,0,1,1,0,0,0,1,5,6,7,1,"DEC 05, 2018",0.4,2,0.4,0,-0.031
3390,43,22018,1628404,0021800364,,LAL vs. SAS,W,13,2,5,,5,,0,0.0,0,1,1,0,0,0,1,5,6,7,1,"DEC 05, 2018",0.4,2,0.4,0,-0.031
3391,43,22018,1628404,0021800364,,LAL vs. SAS,W,13,2,5,,5,,0,0.0,0,1,1,0,0,0,1,5,6,7,1,"DEC 05, 2018",0.4,2,0.4,0,-0.031
3392,44,22018,1628404,0021800337,,LAL vs. PHX,W,18,2,5,,3,,0,0.0,0,0,0,2,1,1,0,2,6,32,1,"DEC 02, 2018",0.4,2,0.667,0,0.065
3393,44,22018,1628404,0021800337,,LAL vs. PHX,W,18,2,5,,3,,0,0.0,0,0,0,2,1,1,0,2,6,32,1,"DEC 02, 2018",0.4,2,0.667,0,0.065
3394,44,22018,1628404,0021800337,,LAL vs. PHX,W,18,2,5,,3,,0,0.0,0,0,0,2,1,1,0,2,6,32,1,"DEC 02, 2018",0.4,2,0.667,0,0.065
3395,45,22018,1628404,0021800328,,LAL vs. DAL,W,23,2,5,,4,,0,0.0,0,1,1,1,0,1,0,1,5,10,1,"NOV 30, 2018",0.4,1,0.25,0,0.046
3396,45,22018,1628404,0021800328,,LAL vs. DAL,W,23,2,5,,4,,0,0.0,0,1,1,1,0,1,0,1,5,10,1,"NOV 30, 2018",0.4,1,0.25,0,0.046
3397,45,22018,1628404,0021800328,,LAL vs. DAL,W,23,2,5,,4,,0,0.0,0,1,1,1,0,1,0,1,5,10,1,"NOV 30, 2018",0.4,1,0.25,0,0.046
3398,46,22018,1628404,0021800317,,LAL vs. IND,W,25,6,7,,2,,1,0.0,1,0,1,2,3,0,1,2,13,8,1,"NOV 29, 2018",0.857,1,0.5,0,0.163
3399,46,22018,1628404,0021800317,,LAL vs. IND,W,25,6,7,,2,,1,0.0,1,0,1,2,3,0,1,2,13,8,1,"NOV 29, 2018",0.857,1,0.5,0,0.163
3400,46,22018,1628404,0021800317,,LAL vs. IND,W,25,6,7,,2,,1,0.0,1,0,1,2,3,0,1,2,13,8,1,"NOV 29, 2018",0.857,1,0.5,0,0.163
3401,47,22018,1628404,0021800304,,LAL @ DEN,L,21,2,6,,4,,0,0.0,1,1,2,3,1,0,0,2,4,-10,1,"NOV 27, 2018",0.333,0,0.0,0,0.058
3402,47,22018,1628404,0021800304,,LAL @ DEN,L,21,2,6,,4,,0,0.0,1,1,2,3,1,0,0,2,4,-10,1,"NOV 27, 2018",0.333,0,0.0,0,0.058
3403,47,22018,1628404,0021800304,,LAL @ DEN,L,21,2,6,,4,,0,0.0,1,1,2,3,1,0,0,2,4,-10,1,"NOV 27, 2018",0.333,0,0.0,0,0.058
3404,47,22018,1628404,0021800304,,LAL @ DEN,L,21,2,6,,4,,0,0.0,1,1,2,3,1,0,0,2,4,-10,1,"NOV 27, 2018",0.333,0,0.0,0,0.058
3405,48,22018,1628404,0021800286,,LAL vs. ORL,L,15,0,0,,0,,0,0.0,0,3,3,2,0,0,0,1,0,-3,1,"NOV 25, 2018",0.0,0,0.0,0,0.058
3406,48,22018,1628404,0021800286,,LAL vs. ORL,L,15,0,0,,0,,0,0.0,0,3,3,2,0,0,0,1,0,-3,1,"NOV 25, 2018",0.0,0,0.0,0,0.058
3407,48,22018,1628404,0021800286,,LAL vs. ORL,L,15,0,0,,0,,0,0.0,0,3,3,2,0,0,0,1,0,-3,1,"NOV 25, 2018",0.0,0,0.0,0,0.058
3408,49,22018,1628404,0021800278,,LAL vs. UTA,W,14,0,2,,2,,0,0.0,0,2,2,0,0,0,1,0,0,-3,1,"NOV 23, 2018",0.0,0,0.0,0,-0.027
3409,49,22018,1628404,0021800278,,LAL vs. UTA,W,14,0,2,,2,,0,0.0,0,2,2,0,0,0,1,0,0,-3,1,"NOV 23, 2018",0.0,0,0.0,0,-0.027
3410,49,22018,1628404,0021800278,,LAL vs. UTA,W,14,0,2,,2,,0,0.0,0,2,2,0,0,0,1,0,0,-3,1,"NOV 23, 2018",0.0,0,0.0,0,-0.027
3411,50,22018,1628404,0021800256,,LAL @ CLE,W,21,2,5,,3,,0,0.0,0,4,4,0,0,3,1,1,4,-9,1,"NOV 21, 2018",0.4,0,0.0,0,0.056
3412,50,22018,1628404,0021800256,,LAL @ CLE,W,21,2,5,,3,,0,0.0,0,4,4,0,0,3,1,1,4,-9,1,"NOV 21, 2018",0.4,0,0.0,0,0.056
3413,50,22018,1628404,0021800256,,LAL @ CLE,W,21,2,5,,3,,0,0.0,0,4,4,0,0,3,1,1,4,-9,1,"NOV 21, 2018",0.4,0,0.0,0,0.056
3414,51,22018,1628404,0021800235,,LAL @ MIA,W,29,2,7,,4,,0,0.0,3,3,6,1,0,1,1,3,5,22,1,"NOV 18, 2018",0.286,1,0.25,0,0.021
3415,51,22018,1628404,0021800235,,LAL @ MIA,W,29,2,7,,4,,0,0.0,3,3,6,1,0,1,1,3,5,22,1,"NOV 18, 2018",0.286,1,0.25,0,0.021
3416,51,22018,1628404,0021800235,,LAL @ MIA,W,29,2,7,,4,,0,0.0,3,3,6,1,0,1,1,3,5,22,1,"NOV 18, 2018",0.286,1,0.25,0,0.021
3417,52,22018,1628404,0021800227,,LAL @ ORL,L,20,5,7,,4,,0,0.0,0,2,2,1,0,2,0,2,13,-17,1,"NOV 17, 2018",0.714,3,0.75,0,0.144
3418,52,22018,1628404,0021800227,,LAL @ ORL,L,20,5,7,,4,,0,0.0,0,2,2,1,0,2,0,2,13,-17,1,"NOV 17, 2018",0.714,3,0.75,0,0.144
3419,52,22018,1628404,0021800227,,LAL @ ORL,L,20,5,7,,4,,0,0.0,0,2,2,1,0,2,0,2,13,-17,1,"NOV 17, 2018",0.714,3,0.75,0,0.144
3420,53,22018,1628404,0021800212,,LAL vs. POR,W,24,2,7,,6,,0,0.0,0,5,5,1,0,1,2,2,6,5,1,"NOV 14, 2018",0.286,2,0.333,0,0.033
3421,53,22018,1628404,0021800212,,LAL vs. POR,W,24,2,7,,6,,0,0.0,0,5,5,1,0,1,2,2,6,5,1,"NOV 14, 2018",0.286,2,0.333,0,0.033
3422,53,22018,1628404,0021800212,,LAL vs. POR,W,24,2,7,,6,,0,0.0,0,5,5,1,0,1,2,2,6,5,1,"NOV 14, 2018",0.286,2,0.333,0,0.033
3423,54,22018,1628404,0021800189,,LAL vs. ATL,W,23,3,9,,7,,2,0.5,0,1,1,2,1,0,2,2,9,1,1,"NOV 11, 2018",0.333,2,0.286,1,0.029
3424,54,22018,1628404,0021800189,,LAL vs. ATL,W,23,3,9,,7,,2,0.5,0,1,1,2,1,0,2,2,9,1,1,"NOV 11, 2018",0.333,2,0.286,1,0.029
3425,54,22018,1628404,0021800189,,LAL vs. ATL,W,23,3,9,,7,,2,0.5,0,1,1,2,1,0,2,2,9,1,1,"NOV 11, 2018",0.333,2,0.286,1,0.029
3426,55,22018,1628404,0021800183,,LAL @ SAC,W,18,4,9,,7,,0,0.0,1,4,5,2,2,0,0,2,11,16,1,"NOV 10, 2018",0.444,3,0.429,0,0.309
3427,55,22018,1628404,0021800183,,LAL @ SAC,W,18,4,9,,7,,0,0.0,1,4,5,2,2,0,0,2,11,16,1,"NOV 10, 2018",0.444,3,0.429,0,0.309
3428,55,22018,1628404,0021800183,,LAL @ SAC,W,18,4,9,,7,,0,0.0,1,4,5,2,2,0,0,2,11,16,1,"NOV 10, 2018",0.444,3,0.429,0,0.309
3429,55,22018,1628404,0021800183,,LAL @ SAC,W,18,4,9,,7,,0,0.0,1,4,5,2,2,0,0,2,11,16,1,"NOV 10, 2018",0.444,3,0.429,0,0.309
3430,56,22018,1628404,0021800162,,LAL vs. MIN,W,21,5,7,,7,,6,1.0,1,3,4,0,1,0,1,2,21,11,1,"NOV 07, 2018",0.714,5,0.714,6,0.255
3431,56,22018,1628404,0021800162,,LAL vs. MIN,W,21,5,7,,7,,6,1.0,1,3,4,0,1,0,1,2,21,11,1,"NOV 07, 2018",0.714,5,0.714,6,0.255
3432,56,22018,1628404,0021800162,,LAL vs. MIN,W,21,5,7,,7,,6,1.0,1,3,4,0,1,0,1,2,21,11,1,"NOV 07, 2018",0.714,5,0.714,6,0.255
3433,57,22018,1628404,0021800139,,LAL vs. TOR,L,30,1,5,,4,,3,1.0,0,5,5,1,3,0,0,0,6,11,1,"NOV 04, 2018",0.2,1,0.25,3,0.096
3434,57,22018,1628404,0021800139,,LAL vs. TOR,L,30,1,5,,4,,3,1.0,0,5,5,1,3,0,0,0,6,11,1,"NOV 04, 2018",0.2,1,0.25,3,0.096
3435,57,22018,1628404,0021800139,,LAL vs. TOR,L,30,1,5,,4,,3,1.0,0,5,5,1,3,0,0,0,6,11,1,"NOV 04, 2018",0.2,1,0.25,3,0.096
3436,58,22018,1628404,0021800132,,LAL @ POR,W,25,3,3,,2,,4,0.75,0,0,0,1,1,2,0,2,11,17,1,"NOV 03, 2018",1.0,2,1.0,3,0.113
3437,58,22018,1628404,0021800132,,LAL @ POR,W,25,3,3,,2,,4,0.75,0,0,0,1,1,2,0,2,11,17,1,"NOV 03, 2018",1.0,2,1.0,3,0.113
3438,58,22018,1628404,0021800132,,LAL @ POR,W,25,3,3,,2,,4,0.75,0,0,0,1,1,2,0,2,11,17,1,"NOV 03, 2018",1.0,2,1.0,3,0.113
3439,59,22018,1628404,0021800109,,LAL vs. DAL,W,16,1,3,,3,,0,0.0,0,0,0,2,1,0,1,4,3,-13,1,"OCT 31, 2018",0.333,1,0.333,0,-0.017
3440,59,22018,1628404,0021800109,,LAL vs. DAL,W,16,1,3,,3,,0,0.0,0,0,0,2,1,0,1,4,3,-13,1,"OCT 31, 2018",0.333,1,0.333,0,-0.017
3441,59,22018,1628404,0021800109,,LAL vs. DAL,W,16,1,3,,3,,0,0.0,0,0,0,2,1,0,1,4,3,-13,1,"OCT 31, 2018",0.333,1,0.333,0,-0.017
3442,60,22018,1628404,0021800093,,LAL @ MIN,L,24,2,8,,4,,0,0.0,2,4,6,1,1,0,0,3,5,-3,1,"OCT 29, 2018",0.25,1,0.25,0,0.029
3443,60,22018,1628404,0021800093,,LAL @ MIN,L,24,2,8,,4,,0,0.0,2,4,6,1,1,0,0,3,5,-3,1,"OCT 29, 2018",0.25,1,0.25,0,0.029
3444,60,22018,1628404,0021800093,,LAL @ MIN,L,24,2,8,,4,,0,0.0,2,4,6,1,1,0,0,3,5,-3,1,"OCT 29, 2018",0.25,1,0.25,0,0.029
3445,61,22018,1628404,0021800082,,LAL @ SAS,L,36,3,10,,6,,2,0.5,0,2,2,1,1,0,2,1,9,-3,1,"OCT 27, 2018",0.3,2,0.333,1,0.013
3446,61,22018,1628404,0021800082,,LAL @ SAS,L,36,3,10,,6,,2,0.5,0,2,2,1,1,0,2,1,9,-3,1,"OCT 27, 2018",0.3,2,0.333,1,0.013
3447,61,22018,1628404,0021800082,,LAL @ SAS,L,36,3,10,,6,,2,0.5,0,2,2,1,1,0,2,1,9,-3,1,"OCT 27, 2018",0.3,2,0.333,1,0.013
3448,62,22018,1628404,0021800066,,LAL vs. DEN,W,32,3,10,,6,,6,0.833,0,5,5,1,2,0,2,2,12,15,1,"OCT 25, 2018",0.3,1,0.167,5,0.064
3449,62,22018,1628404,0021800066,,LAL vs. DEN,W,32,3,10,,6,,6,0.833,0,5,5,1,2,0,2,2,12,15,1,"OCT 25, 2018",0.3,1,0.167,5,0.064
3450,62,22018,1628404,0021800066,,LAL vs. DEN,W,32,3,10,,6,,6,0.833,0,5,5,1,2,0,2,2,12,15,1,"OCT 25, 2018",0.3,1,0.167,5,0.064
3451,62,22018,1628404,0021800066,,LAL vs. DEN,W,32,3,10,,6,,6,0.833,0,5,5,1,2,0,2,2,12,15,1,"OCT 25, 2018",0.3,1,0.167,5,0.064
3452,63,22018,1628404,0021800060,,LAL @ PHX,W,26,5,8,,6,,2,0.5,1,1,2,2,2,0,1,4,15,21,1,"OCT 24, 2018",0.625,4,0.667,1,0.095
3453,63,22018,1628404,0021800060,,LAL @ PHX,W,26,5,8,,6,,2,0.5,1,1,2,2,2,0,1,4,15,21,1,"OCT 24, 2018",0.625,4,0.667,1,0.095
3454,63,22018,1628404,0021800060,,LAL @ PHX,W,26,5,8,,6,,2,0.5,1,1,2,2,2,0,1,4,15,21,1,"OCT 24, 2018",0.625,4,0.667,1,0.095
3455,64,22018,1628404,0021800048,,LAL vs. SAS,L,39,8,14,,7,,0,0.0,0,10,10,1,2,0,1,2,20,5,1,"OCT 22, 2018",0.571,4,0.571,0,0.123
