,date,player_id,sentiment_value_tot,sentiment_score_tot,total_tweets,SEASON_ID,Player_ID,MIN,FGM,FGA,FG3A,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FG_PCT,FG3M,FG3_PCT,FTM,PIE
118,2013-02-14,201142,0,0.0,1,22012.0,201142.0,45.0,8.0,18.5,3.5,12.0,0.944,0.0,10.0,10.0,7.5,1.5,2.0,5.0,4.0,28.0,-6.0,0.404,0.5,0.1,11.5,0.164
119,2013-02-14,201939,0,0.0,1,22012.0,201939.0,39.5,10.0,19.0,7.5,1.5,1.0,1.0,3.0,4.0,7.5,1.0,0.0,3.0,2.0,24.5,-1.0,0.522,3.0,0.388,1.5,0.143
120,2013-02-15,2544,1,0.7476038337,4,22012.0,2544.0,37.0,9.5,15.0,4.0,5.5,0.938,0.5,8.5,9.0,9.0,3.0,0.0,3.0,1.5,25.0,11.0,0.633,1.0,0.25,5.0,0.326
121,2013-02-15,201142,1,0.9855416417,1,22012.0,201142.0,39.5,6.5,15.0,1.5,8.5,0.944,0.0,9.5,9.5,9.0,1.0,1.0,4.5,2.5,21.5,1.5,0.418,0.5,0.5,8.0,0.142
122,2013-02-16,2544,-1,-0.5455904603,1,22012.0,2544.0,35.333,8.667,14.0,4.0,4.333,0.792,0.667,8.667,9.333,9.667,2.667,0.0,2.667,1.333,22.0,12.0,0.616,1.0,0.25,3.667,0.28
123,2013-02-16,201142,0,0.0,2,22012.0,201142.0,39.5,6.5,15.0,1.5,8.5,0.944,0.0,9.5,9.5,9.0,1.0,1.0,4.5,2.5,21.5,1.5,0.418,0.5,0.5,8.0,0.142
124,2013-02-17,2544,1,0.9928715825000001,5,22012.0,2544.0,36.25,9.0,15.25,3.25,6.0,0.776,1.0,6.75,7.75,9.25,2.25,0.0,2.5,1.0,23.5,10.5,0.594,0.75,0.188,4.75,0.249
125,2013-02-17,201142,0,-0.4358711541,2,22012.0,201142.0,37.0,6.333,16.333,2.333,7.667,0.963,0.667,11.0,11.667,8.0,0.667,1.333,4.333,1.667,20.667,8.333,0.384,0.667,0.417,7.333,0.186
126,2013-02-18,2544,1,1.0666520595,4,22012.0,2544.0,36.25,9.0,15.25,3.25,6.0,0.776,1.0,6.75,7.75,9.25,2.25,0.0,2.5,1.0,23.5,10.5,0.594,0.75,0.188,4.75,0.249
127,2013-02-18,201142,3,2.3864884973000002,4,22012.0,201142.0,37.0,6.333,16.333,2.333,7.667,0.963,0.667,11.0,11.667,8.0,0.667,1.333,4.333,1.667,20.667,8.333,0.384,0.667,0.417,7.333,0.186
128,2013-02-19,2544,2,1.484667778,3,22012.0,2544.0,38.6,10.0,16.8,3.0,7.2,0.804,1.4,6.4,7.8,10.6,2.2,0.2,2.4,1.0,26.8,10.6,0.597,0.8,0.25,6.0,0.245
129,2013-02-20,2544,0,0.0,1,22012.0,2544.0,38.6,10.0,16.8,3.0,7.2,0.804,1.4,6.4,7.8,10.6,2.2,0.2,2.4,1.0,26.8,10.6,0.597,0.8,0.25,6.0,0.245
130,2013-02-21,201142,0,0.05569440120000002,2,22012.0,201142.0,32.0,6.667,14.667,2.667,6.667,1.0,0.667,10.667,11.333,7.667,0.0,1.0,3.0,1.0,21.333,19.333,0.49,1.333,0.639,6.667,0.243
131,2013-02-23,2544,1,0.9988554716,1,22012.0,2544.0,40.25,8.75,17.0,2.75,9.25,0.703,1.75,5.5,7.25,11.25,1.75,0.5,1.75,0.75,25.5,7.5,0.501,1.0,0.312,7.0,0.184
132,2013-02-23,201142,1,0.9853126407,1,22012.0,201142.0,33.0,6.667,15.667,3.667,6.333,0.952,1.0,12.667,13.667,6.333,0.667,1.667,3.0,0.0,20.667,21.0,0.464,1.333,0.389,6.0,0.26
133,2013-02-25,2544,0,0.0,1,22012.0,2544.0,42.0,9.75,19.0,4.0,7.75,0.771,2.0,7.25,9.25,9.25,2.5,1.25,3.0,1.5,26.75,7.25,0.495,1.5,0.396,5.75,0.207
134,2013-02-25,201142,1,0.7764628530000001,2,22012.0,201142.0,37.333,8.0,17.667,5.0,9.333,0.886,1.0,10.333,11.333,5.667,1.333,1.0,3.0,0.333,26.0,14.0,0.492,2.0,0.431,8.0,0.223
135,2013-02-26,2544,1,0.9991564751,1,22012.0,2544.0,42.0,9.75,19.0,4.0,7.75,0.771,2.0,7.25,9.25,9.25,2.5,1.25,3.0,1.5,26.75,7.25,0.495,1.5,0.396,5.75,0.207
136,2013-02-27,2544,5,3.5262310206,7,22012.0,2544.0,39.5,8.0,16.75,5.0,7.75,0.771,1.25,6.75,8.0,5.75,2.0,1.25,3.0,1.25,23.25,6.5,0.468,1.5,0.312,5.75,0.197
137,2013-02-28,2544,1,0.5299380422000001,1,22012.0,2544.0,39.5,8.0,16.75,5.0,7.75,0.771,1.25,6.75,8.0,5.75,2.0,1.25,3.0,1.25,23.25,6.5,0.468,1.5,0.312,5.75,0.197
138,2013-02-28,201142,0,0.0,1,22012.0,201142.0,42.25,9.25,21.75,5.25,11.25,0.866,1.0,9.0,10.0,4.5,1.75,1.75,3.75,1.0,30.0,6.0,0.427,1.75,0.323,9.75,0.189
139,2013-02-28,201939,0,0.4088516831000001,5,22012.0,201939.0,40.0,7.0,17.25,7.5,7.5,0.928,0.75,2.75,3.5,8.75,1.5,0.0,5.0,3.25,23.5,2.0,0.399,2.5,0.352,7.0,0.123
140,2013-03-01,2544,1,0.6484513879,5,22012.0,2544.0,38.4,8.4,16.8,4.6,7.2,0.737,1.6,6.8,8.4,5.6,1.8,1.4,3.0,1.4,23.6,9.0,0.492,1.6,0.383,5.2,0.197
141,2013-03-01,201939,1,0.5005201697,1,22012.0,201939.0,40.6,7.2,18.0,7.6,7.4,0.886,0.8,3.0,3.8,8.6,1.4,0.0,4.2,3.6,23.6,-0.2,0.395,2.6,0.356,6.6,0.123
142,2013-03-02,2544,1,0.9951071739,2,22012.0,2544.0,37.5,9.5,17.5,4.75,6.0,0.754,1.75,6.75,8.5,4.5,1.75,1.5,3.5,1.5,25.0,11.5,0.543,1.5,0.354,4.5,0.206
143,2013-03-02,201142,0,0.45107865329999997,2,22012.0,201142.0,38.25,8.5,19.75,5.0,11.25,0.866,0.75,7.25,8.0,5.5,1.25,1.25,3.25,1.0,28.5,7.5,0.44,1.75,0.344,9.75,0.192
144,2013-03-03,2544,0,0.0,1,22012.0,2544.0,37.2,8.6,16.0,3.8,5.8,0.723,1.6,6.4,8.0,5.0,1.6,1.4,3.6,1.4,22.6,13.8,0.535,1.2,0.283,4.2,0.194
145,2013-03-04,2544,1,0.845523715,1,22012.0,2544.0,35.75,7.75,14.25,3.25,5.75,0.779,1.25,6.0,7.25,4.5,1.25,1.5,4.0,1.5,21.0,15.0,0.538,1.0,0.271,4.5,0.182
146,2013-03-04,201142,0,0.0,1,22012.0,201142.0,37.4,7.4,16.6,3.4,10.4,0.933,0.2,7.8,8.0,5.4,1.0,1.4,3.4,1.6,25.6,5.4,0.454,1.0,0.4,9.8,0.203
147,2013-03-05,2544,2,2.3155200482,5,22012.0,2544.0,34.5,6.25,13.0,2.75,8.5,0.717,1.75,4.75,6.5,5.25,1.0,1.0,3.25,1.0,19.75,17.75,0.465,0.75,0.209,6.5,0.17
148,2013-03-06,2544,1,0.6770356297,3,22012.0,2544.0,35.0,6.6,14.2,3.0,9.2,0.74,1.8,4.8,6.6,5.8,1.2,1.0,3.4,1.0,21.2,15.6,0.456,0.8,0.217,7.2,0.173
149,2013-03-06,201142,1,0.5027988552999999,4,22012.0,201142.0,35.2,7.0,14.8,3.2,10.6,0.936,0.0,8.2,8.2,4.4,0.4,1.2,5.0,1.6,25.0,6.2,0.48,1.0,0.433,10.0,0.211
150,2013-03-07,2544,1,1.0362585187000002,5,22012.0,2544.0,34.25,6.5,14.25,2.25,8.5,0.696,2.25,5.25,7.5,6.75,1.5,1.0,3.75,1.25,20.0,17.5,0.446,0.75,0.229,6.25,0.169
151,2013-03-08,2544,0,0.0,2,22012.0,2544.0,35.0,7.6,16.2,2.2,7.8,0.717,2.0,6.0,8.0,6.8,1.2,1.0,3.4,1.2,21.6,15.0,0.456,0.6,0.183,5.8,0.173
152,2013-03-08,201142,2,1.3870674372,2,22012.0,201142.0,33.6,6.8,13.8,3.0,10.0,0.899,0.2,8.2,8.4,3.8,1.0,1.0,4.8,2.0,23.4,5.4,0.497,0.8,0.407,9.0,0.202
153,2013-03-09,2544,1,0.9979727864000001,1,22012.0,2544.0,35.25,7.0,16.0,2.0,8.5,0.746,1.75,5.75,7.5,7.25,1.25,0.75,3.5,1.0,20.75,14.0,0.424,0.25,0.062,6.5,0.167
154,2013-03-09,201142,-1,-0.6578953862,1,22012.0,201142.0,36.0,7.0,14.25,3.0,10.75,0.91,0.25,8.75,9.0,3.0,1.25,1.0,5.5,2.5,24.5,2.75,0.496,0.75,0.425,9.75,0.2
155,2013-03-11,2544,2,1.6541534663,2,22012.0,2544.0,36.2,9.0,19.0,3.6,9.2,0.755,1.6,7.0,8.6,8.4,1.6,0.8,3.6,1.4,25.8,11.2,0.449,0.8,0.167,7.0,0.201
156,2013-03-14,201142,1,0.8716940284,1,22012.0,201142.0,41.5,9.75,21.25,5.0,11.75,0.881,1.25,7.0,8.25,3.0,1.5,1.25,5.5,2.75,30.75,-1.25,0.472,1.0,0.213,10.25,0.172
157,2013-03-17,2544,1,0.5912435651,4,22012.0,2544.0,38.4,10.6,18.4,3.8,8.4,0.744,2.0,7.4,9.4,9.6,2.4,1.6,3.8,1.2,29.0,12.0,0.6,1.4,0.402,6.4,0.278
158,2013-03-18,201142,-1,-0.7042614222,1,22012.0,201142.0,42.25,9.5,20.5,4.0,9.75,0.898,1.25,7.0,8.25,3.0,1.5,1.25,4.5,2.25,28.75,1.5,0.479,1.25,0.396,8.5,0.181
159,2013-03-19,2544,1,0.7795342207,8,22012.0,2544.0,38.75,10.0,16.75,2.25,8.75,0.732,2.25,7.0,9.25,9.75,2.25,1.5,3.5,1.0,27.5,15.5,0.628,1.0,0.357,6.5,0.271
160,2013-03-19,201142,0,0.0,1,22012.0,201142.0,42.25,9.5,20.5,4.0,9.75,0.898,1.25,7.0,8.25,3.0,1.5,1.25,4.5,2.25,28.75,1.5,0.479,1.25,0.396,8.5,0.181
161,2013-03-20,2544,0,0.0,1,22012.0,2544.0,39.0,10.2,16.8,2.8,9.2,0.731,1.8,7.0,8.8,8.4,2.2,2.0,3.6,1.0,28.4,12.8,0.632,1.2,0.366,6.8,0.262
162,2013-03-21,2544,0,0.0,1,22012.0,2544.0,38.25,10.75,15.5,1.75,9.5,0.726,0.5,7.5,8.0,8.0,2.0,2.0,3.5,1.0,29.25,15.75,0.699,0.75,0.35,7.0,0.278
163,2013-03-22,2544,3,2.7292422652,4,22012.0,2544.0,37.0,11.2,16.4,3.4,8.6,0.701,0.4,6.8,7.2,7.6,2.0,1.6,3.4,0.8,30.6,16.4,0.689,2.0,0.42,6.2,0.291
164,2013-03-22,201142,0,0.0,1,22012.0,201142.0,37.5,8.5,15.0,2.75,8.0,0.954,0.25,7.5,7.75,3.25,1.5,1.25,3.5,1.25,26.25,7.0,0.543,1.75,0.667,7.5,0.22
165,2013-03-23,2544,1,0.8960405588,4,22012.0,2544.0,36.25,11.0,16.75,4.0,9.25,0.709,0.25,6.75,7.0,7.5,2.0,1.75,3.5,0.75,31.0,17.0,0.662,2.25,0.275,6.75,0.291
166,2013-03-23,201939,1,0.99925071,1,22012.0,201939.0,39.5,10.25,20.5,10.0,5.25,0.788,1.0,3.75,4.75,9.0,1.75,0.0,2.75,2.75,29.0,7.0,0.503,4.5,0.434,4.0,0.186
167,2013-03-24,2544,2,1.6061232090000002,3,22012.0,2544.0,36.25,11.0,16.75,4.0,9.25,0.709,0.25,6.75,7.0,7.5,2.0,1.75,3.5,0.75,31.0,17.0,0.662,2.25,0.275,6.75,0.291
168,2013-03-25,2544,2,1.4574400186999998,2,22012.0,2544.0,37.0,11.0,17.667,5.0,8.667,0.642,0.333,6.333,6.667,6.667,1.667,1.333,3.333,1.0,30.667,15.333,0.62,3.0,0.367,5.667,0.249
169,2013-03-26,2544,-1,-0.7838961482,2,22012.0,2544.0,36.0,12.0,18.5,7.5,8.0,0.664,0.0,5.5,5.5,4.5,2.0,2.0,3.5,0.5,34.0,10.5,0.649,4.5,0.55,5.5,0.284
170,2013-03-27,2544,1,0.9889516234000001,2,22012.0,2544.0,36.0,12.0,18.5,7.5,8.0,0.664,0.0,5.5,5.5,4.5,2.0,2.0,3.5,0.5,34.0,10.5,0.649,4.5,0.55,5.5,0.284
171,2013-03-28,2544,1,0.7039545178000001,1,22012.0,2544.0,32.0,13.0,20.0,10.0,5.0,0.6,0.0,4.0,4.0,6.0,2.0,0.0,3.0,0.0,36.0,19.0,0.65,7.0,0.7,3.0,0.343
172,2013-03-28,201142,1,0.8500529528,1,22012.0,201142.0,41.333,11.0,19.333,2.667,7.667,0.883,0.667,7.333,8.0,4.667,0.667,2.0,4.0,1.333,30.333,6.0,0.57,1.333,0.5,7.0,0.205
173,2013-03-29,2544,2,1.7492066622000002,4,22012.0,2544.0,32.0,13.0,20.0,10.0,5.0,0.6,0.0,4.0,4.0,6.0,2.0,0.0,3.0,0.0,36.0,19.0,0.65,7.0,0.7,3.0,0.343
174,2013-03-29,201142,0,0.0,1,22012.0,201142.0,39.5,11.5,19.75,2.75,7.5,0.877,1.0,7.25,8.25,3.75,0.5,1.5,3.5,1.25,31.25,10.25,0.582,1.5,0.542,6.75,0.225
175,2013-03-30,2544,1,0.9748938680000001,1,22012.0,2544.0,30.0,12.0,17.0,2.0,2.0,1.0,0.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,27.0,22.0,0.706,1.0,0.5,2.0,0.278
176,2013-03-30,201939,1,0.8187385798,3,22012.0,201939.0,38.0,8.667,17.0,10.0,3.667,1.0,0.667,2.333,3.0,10.0,2.0,0.0,3.0,4.0,25.667,14.333,0.488,4.667,0.453,3.667,0.16
177,2013-03-31,201939,4,3.1248472929,5,22012.0,201939.0,40.667,6.667,16.0,9.0,3.0,1.0,0.333,2.333,2.667,9.667,2.0,0.0,3.667,4.333,20.0,7.667,0.417,3.667,0.406,3.0,0.109
178,2013-04-01,2544,4,3.6087626218,4,22012.0,2544.0,30.0,12.0,17.0,2.0,2.0,1.0,0.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,27.0,22.0,0.706,1.0,0.5,2.0,0.278
179,2013-04-02,2544,0,0.004296749799999999,2,22012.0,2544.0,30.0,11.5,16.5,1.5,4.0,1.0,0.5,5.0,5.5,6.0,1.5,0.5,2.0,0.5,27.5,21.5,0.697,0.5,0.25,4.0,0.346
180,2013-04-02,201939,0,0.3787847757,2,22012.0,201939.0,40.25,7.25,17.25,9.0,3.5,0.95,0.5,2.5,3.0,9.75,1.75,0.25,3.5,4.25,21.0,8.75,0.42,3.25,0.36,3.25,0.114
181,2013-04-03,2544,1,0.9892293811,1,22012.0,2544.0,30.0,11.5,16.5,1.5,4.0,1.0,0.5,5.0,5.5,6.0,1.5,0.5,2.0,0.5,27.5,21.5,0.697,0.5,0.25,4.0,0.346
182,2013-04-08,201142,0,0.0,1,22012.0,201142.0,34.5,8.25,13.25,2.75,7.0,0.912,0.75,7.75,8.5,7.75,2.0,1.5,3.0,1.0,24.25,20.5,0.622,1.5,0.442,6.25,0.259
183,2013-04-09,2544,2,1.6072611809000001,4,22012.0,2544.0,31.333,8.667,12.667,0.667,7.333,0.917,0.667,6.0,6.667,7.333,1.0,0.333,2.333,1.0,24.0,11.667,0.69,0.333,0.333,6.333,0.282
184,2013-04-09,201939,0,0.0,1,22012.0,201939.0,39.25,12.0,23.25,10.75,3.0,0.95,1.25,4.0,5.25,7.75,2.0,0.25,2.75,1.75,32.0,4.75,0.51,5.25,0.465,2.75,0.182
185,2013-10-22,2544,1,0.5466219783,4,22013.0,2544.0,38.0,5.0,11.0,1.0,9.0,0.778,0.0,6.0,6.0,8.0,1.0,0.0,2.0,0.0,17.0,8.0,0.455,0.0,0.0,7.0,0.17
186,2013-10-23,201142,1,0.5910069346,1,22013.0,201142.0,39.0,9.0,24.0,8.0,24.0,0.917,0.0,6.0,6.0,1.0,3.0,0.0,5.0,1.0,42.0,3.0,0.375,2.0,0.25,22.0,0.224
187,2013-10-24,2544,1,0.9987546206000001,1,22013.0,2544.0,37.5,7.0,14.0,4.0,6.5,0.764,0.0,5.0,5.0,10.5,0.5,0.0,3.0,1.5,21.0,0.0,0.492,2.0,0.286,5.0,0.16
188,2013-10-24,201142,-1,-0.3986443579,2,22013.0,201142.0,39.0,9.0,24.0,8.0,24.0,0.917,0.0,6.0,6.0,1.0,3.0,0.0,5.0,1.0,42.0,3.0,0.375,2.0,0.25,22.0,0.224
189,2013-10-25,2544,0,0.0,1,22013.0,2544.0,39.0,8.333,15.667,3.333,6.0,0.709,0.333,5.333,5.667,9.0,1.0,0.333,3.667,1.667,22.667,-1.0,0.521,1.667,0.357,4.333,0.17
190,2013-10-25,201142,0,0.0,1,22013.0,201142.0,33.0,6.5,17.5,6.5,14.5,0.858,0.0,5.0,5.0,1.0,1.5,1.0,4.5,2.0,27.5,-8.5,0.37,1.5,0.225,13.0,0.141
191,2013-10-26,2544,0,0.0,1,22013.0,2544.0,39.0,8.333,15.667,3.333,6.0,0.709,0.333,5.333,5.667,9.0,1.0,0.333,3.667,1.667,22.667,-1.0,0.521,1.667,0.357,4.333,0.17
192,2013-10-27,2544,4,3.5723009706,12,22013.0,2544.0,38.0,8.5,15.25,3.75,5.75,0.732,0.25,4.75,5.0,8.0,1.0,0.25,4.25,1.75,23.25,3.25,0.552,2.0,0.418,4.25,0.172
193,2013-10-27,201142,0,0.0,2,22013.0,201142.0,35.333,7.667,18.0,6.0,14.0,0.854,0.333,6.333,6.667,1.0,1.667,0.667,4.0,1.667,29.333,-4.667,0.422,1.667,0.283,12.333,0.182
194,2013-10-28,2544,1,0.6225990057,1,22013.0,2544.0,38.0,8.5,15.25,3.75,5.75,0.732,0.25,4.75,5.0,8.0,1.0,0.25,4.25,1.75,23.25,3.25,0.552,2.0,0.418,4.25,0.172
195,2013-10-28,201142,1,0.9483880401,1,22013.0,201142.0,35.333,7.667,18.0,6.0,14.0,0.854,0.333,6.333,6.667,1.0,1.667,0.667,4.0,1.667,29.333,-4.667,0.422,1.667,0.283,12.333,0.182
196,2013-10-28,201939,0,0.0,1,22013.0,201939.0,31.0,8.25,15.5,9.0,1.0,0.75,0.75,3.75,4.5,9.75,1.75,0.25,5.25,2.75,22.0,18.0,0.516,4.5,0.473,1.0,0.178
197,2013-10-29,2544,4,2.9675140977,6,22013.0,2544.0,37.6,9.4,16.2,3.6,6.2,0.786,0.6,5.0,5.6,8.0,0.8,0.4,3.6,1.8,25.6,3.2,0.571,1.8,0.401,5.0,0.206
198,2013-10-29,201142,2,1.9924121499000003,3,22013.0,201142.0,35.333,7.667,18.0,6.0,14.0,0.854,0.333,6.333,6.667,1.0,1.667,0.667,4.0,1.667,29.333,-4.667,0.422,1.667,0.283,12.333,0.182
199,2013-10-30,2544,3,2.3322064281,7,22013.0,2544.0,37.5,10.5,17.5,4.25,5.5,0.788,0.75,4.75,5.5,8.0,0.75,0.5,4.0,2.25,27.75,2.0,0.6,2.25,0.501,4.5,0.216
200,2013-10-30,201939,-1,-0.43767112490000004,1,22013.0,201939.0,29.6,7.0,14.0,7.8,1.2,0.7,0.6,3.2,3.8,9.2,1.6,0.2,4.4,2.4,18.6,15.0,0.462,3.6,0.378,1.0,0.154
201,2013-10-31,2544,1,0.9948989749,5,22013.0,2544.0,37.5,9.75,16.5,3.25,6.75,0.739,0.75,5.0,5.75,6.25,1.0,0.5,4.0,2.5,26.0,3.75,0.584,1.5,0.442,5.0,0.203
202,2013-10-31,201142,0,0.0,2,22013.0,201142.0,34.667,7.0,15.333,4.0,9.0,0.845,0.667,5.0,5.667,4.0,1.333,0.667,4.0,2.0,23.0,-3.667,0.443,1.333,0.367,7.667,0.16
203,2013-10-31,201939,2,1.8998926282,2,22013.0,201939.0,31.0,7.75,15.0,8.5,1.5,0.875,0.75,3.0,3.75,10.0,1.75,0.25,5.25,2.0,20.75,11.75,0.478,4.0,0.372,1.25,0.165
204,2013-11-01,2544,1,0.9834837317,2,22013.0,2544.0,37.5,9.75,16.5,3.25,6.75,0.739,0.75,5.0,5.75,6.25,1.0,0.5,4.0,2.5,26.0,3.75,0.584,1.5,0.442,5.0,0.203
205,2013-11-01,201939,1,0.5179571509,1,22013.0,201939.0,28.667,5.667,12.333,6.667,1.667,0.833,1.0,3.0,4.0,10.333,2.333,0.333,3.333,1.667,15.0,18.333,0.434,2.333,0.282,1.333,0.165
206,2013-11-02,2544,0,0.0,2,22013.0,2544.0,36.25,9.25,15.0,2.75,7.75,0.784,0.75,5.25,6.0,7.25,0.5,0.25,4.0,2.25,25.75,5.75,0.612,1.25,0.316,6.0,0.208
207,2013-11-02,201142,0,0.0,1,22013.0,201142.0,40.333,8.667,16.667,3.333,13.667,0.877,1.333,5.667,7.0,6.0,2.333,0.333,3.667,2.0,31.0,5.0,0.521,1.667,0.522,12.0,0.217
208,2013-11-03,2544,1,0.7500353456000001,1,22013.0,2544.0,36.25,9.25,15.0,2.75,7.75,0.784,0.75,5.25,6.0,7.25,0.5,0.25,4.0,2.25,25.75,5.75,0.612,1.25,0.316,6.0,0.208
209,2013-11-03,201939,0,0.0,1,22013.0,201939.0,29.0,5.333,14.0,7.333,2.667,0.833,1.333,3.0,4.333,8.0,3.0,0.333,2.0,0.667,15.0,9.333,0.359,2.0,0.207,2.333,0.151
210,2013-11-04,2544,0,0.0,2,22013.0,2544.0,36.667,9.333,15.333,2.0,8.667,0.778,1.0,6.0,7.0,8.0,0.333,0.333,3.333,2.333,26.0,2.333,0.601,0.667,0.222,6.667,0.217
211,2013-11-04,201142,0,0.0,1,22013.0,201142.0,42.333,9.333,18.0,3.0,12.333,0.891,2.0,6.0,8.0,7.667,1.667,0.667,4.333,2.667,31.0,4.333,0.52,1.333,0.472,11.0,0.192
212,2013-11-04,201939,1,0.8478815556,2,22013.0,201939.0,29.0,5.333,14.0,7.333,2.667,0.833,1.333,3.0,4.333,8.0,3.0,0.333,2.0,0.667,15.0,9.333,0.359,2.0,0.207,2.333,0.151
213,2013-11-05,201939,2,1.9454526305000002,3,22013.0,201939.0,29.0,5.333,12.0,5.667,5.0,0.833,0.667,1.0,1.667,6.667,1.667,0.0,2.0,2.0,17.333,4.667,0.446,2.0,0.3,4.667,0.132
214,2013-11-06,2544,2,1.2701988816,4,22013.0,2544.0,34.667,9.333,15.667,3.333,8.0,0.611,0.333,5.0,5.333,6.0,0.333,0.0,4.0,1.667,25.333,6.0,0.591,1.667,0.301,5.0,0.182
215,2013-11-06,201142,1,0.6471671462,1,22013.0,201142.0,42.25,9.0,18.0,3.75,13.5,0.889,1.75,5.75,7.5,8.25,1.75,0.5,4.5,3.0,31.5,1.0,0.501,1.5,0.438,12.0,0.19
216,2013-11-07,2544,1,0.9852021337,1,22013.0,2544.0,34.667,9.333,15.667,3.333,8.0,0.611,0.333,5.0,5.333,6.0,0.333,0.0,4.0,1.667,25.333,6.0,0.591,1.667,0.301,5.0,0.182
217,2013-11-07,201142,1,0.7322701812,1,22013.0,201142.0,43.5,8.5,17.25,4.75,13.5,0.889,1.75,6.75,8.5,7.75,1.25,0.5,4.5,3.75,30.75,-1.0,0.488,1.75,0.396,12.0,0.171
218,2013-11-08,2544,1,0.8091140389,2,22013.0,2544.0,34.667,12.0,17.333,2.667,8.667,0.729,0.333,5.333,5.667,5.333,0.333,0.0,4.667,0.333,32.333,6.333,0.696,1.667,0.524,6.667,0.24
219,2013-11-08,201939,1,0.6941516995,1,22013.0,201939.0,35.333,7.333,16.667,7.333,5.333,0.889,0.667,2.333,3.0,7.333,1.667,0.0,2.333,3.0,23.0,2.333,0.484,3.333,0.467,5.0,0.141
220,2013-11-09,2544,2,1.5522319079,3,22013.0,2544.0,34.0,12.25,17.5,2.0,7.5,0.797,0.5,4.75,5.25,5.75,0.5,0.25,4.25,0.5,31.75,6.5,0.703,1.25,0.393,6.0,0.259
221,2013-11-10,2544,0,0.0,1,22013.0,2544.0,33.0,13.333,19.0,2.667,7.0,0.803,0.333,4.0,4.333,4.333,0.667,0.333,4.0,0.333,34.0,7.0,0.706,1.667,0.524,5.667,0.276
222,2013-11-10,201939,1,0.9669778347,1,22013.0,201939.0,37.0,7.333,17.333,5.667,4.667,0.722,0.333,3.0,3.333,9.333,1.0,0.0,1.333,3.0,20.667,11.333,0.471,2.0,0.333,4.0,0.135
223,2013-11-11,2544,1,0.9427819848000001,1,22013.0,2544.0,33.0,13.333,19.0,2.667,7.0,0.803,0.333,4.0,4.333,4.333,0.667,0.333,4.0,0.333,34.0,7.0,0.706,1.667,0.524,5.667,0.276
224,2013-11-11,201142,0,0.0,1,22013.0,201142.0,41.0,7.75,18.25,6.5,12.25,0.896,1.5,5.0,6.5,6.5,1.0,0.25,4.0,3.0,28.75,-0.75,0.426,2.5,0.4,10.75,0.156
225,2013-11-11,201939,1,0.8804208636,2,22013.0,201939.0,36.0,7.25,16.75,6.0,4.5,0.792,0.75,3.25,4.0,9.0,1.5,0.0,2.25,3.25,21.0,14.0,0.47,2.5,0.393,4.0,0.143
226,2013-11-13,2544,0,0.0,6,22013.0,2544.0,32.25,9.5,15.0,0.75,7.25,0.81,1.0,4.5,5.5,5.75,1.0,0.5,4.0,0.25,25.75,11.0,0.604,0.25,0.25,6.5,0.225
227,2013-11-13,201939,0,0.0,1,22013.0,201939.0,38.333,7.333,19.0,6.667,3.0,0.722,0.667,4.0,4.667,9.333,1.667,0.0,2.333,3.0,19.667,12.0,0.394,2.667,0.357,2.333,0.122
228,2013-11-14,2544,0,0.0,1,22013.0,2544.0,32.25,9.5,15.0,0.75,7.25,0.81,1.0,4.5,5.5,5.75,1.0,0.5,4.0,0.25,25.75,11.0,0.604,0.25,0.25,6.5,0.225
229,2013-11-15,2544,1,0.6545740366,1,22013.0,2544.0,32.25,9.5,15.0,0.75,7.25,0.81,1.0,4.5,5.5,5.75,1.0,0.5,4.0,0.25,25.75,11.0,0.604,0.25,0.25,6.5,0.225
230,2013-11-15,201142,0,0.0,1,22013.0,201142.0,39.667,9.333,20.333,6.333,10.667,0.827,1.333,5.0,6.333,5.333,1.0,0.333,2.333,1.0,30.0,5.667,0.467,2.667,0.444,8.667,0.184
231,2013-11-15,201939,3,2.4726643563,5,22013.0,201939.0,36.0,7.0,17.5,6.0,3.0,0.75,1.0,3.5,4.5,9.5,2.0,0.0,2.5,2.5,18.5,20.0,0.408,2.0,0.286,2.5,0.14
232,2013-11-16,2544,1,0.9956213832,2,22013.0,2544.0,32.5,7.75,13.75,2.0,6.25,0.762,1.0,5.25,6.25,6.5,1.5,0.5,3.25,0.25,21.5,12.75,0.544,0.75,0.125,5.25,0.213
233,2013-11-17,2544,1,0.5152410865,4,22013.0,2544.0,32.667,6.0,12.333,2.667,7.0,0.682,1.0,6.0,7.0,6.333,1.667,0.333,3.333,0.0,18.667,14.667,0.485,1.0,0.167,5.667,0.178
234,2013-11-17,201939,0,0.0,1,22013.0,201939.0,35.0,7.5,18.0,8.0,4.5,0.9,1.0,3.5,4.5,9.5,2.0,0.0,5.0,2.5,22.0,8.0,0.424,3.0,0.396,4.0,0.143
235,2013-11-18,2544,0,0.0,2,22013.0,2544.0,32.75,7.25,12.75,3.0,8.0,0.762,0.75,5.75,6.5,5.75,1.5,0.5,3.5,0.0,22.75,11.25,0.56,1.25,0.25,7.0,0.207
